N1,N2,T_split,MigRate,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
150000,5000,9481,0,0.11667072201084061,0.0968247999999984,0.3849,0.176,0.096058530612243,0.0571257142857137,0.4319206836850789,1.6615181243960186
150000,5000,8386,0,0.11384142678955655,0.10582431999999897,0.3986,0.1655,0.10440677551020167,0.06397828571428495,0.6349221147858173,2.6778521809104956
150000,5000,6496,0,0.24642636022568987,0.10471759999999818,0.3947,0.1563,0.09892293877550762,0.027698938775509985,0.44934023010213114,-0.7547503574822001
150000,5000,6542,0,0.12082320478893838,0.09703287999999821,0.3997,0.1773,0.0946670204081605,0.057558693877550526,0.22309915307579448,1.6625603693032374
150000,5000,9437,0,0.17869043682799668,0.10188119999999833,0.4232,0.1512,0.1008462857142828,0.04113502040816396,0.24690256236305075,0.8000372245572658
150000,5000,9976,0,0.1128172644818678,0.1002995199999986,0.3786,0.1582,0.09693804081632446,0.06298759183673414,0.5382112572534593,2.867395814589185
150000,5000,9935,0,0.15212562973599486,0.105613039999998,0.414,0.1646,0.10262212244897712,0.05282375510204091,0.4042374291553739,1.6013649245323842
150000,5000,7924,0,0.13727143305231948,0.10421519999999777,0.4029,0.1758,0.1014160816326505,0.05669820408163381,0.467192363228785,1.627693069252568
150000,5000,5755,0,0.13081573336018204,0.10606815999999783,0.436,0.1601,0.10348212244897644,0.059573224489795226,0.2313078608079895,2.4403471433953685
150000,5000,5448,0,0.1346002549589138,0.09761295999999808,0.4173,0.1551,0.09508481632652775,0.053820897959184356,0.07556554520070834,2.02882423292295
150000,5000,7357,0,0.12875115768419076,0.0979116799999988,0.3854,0.1273,0.09748783673469173,0.05366228571428514,0.48748135360727196,3.2492705445113272
150000,5000,9730,0,0.16833556500176383,0.09457863999999827,0.394,0.1045,0.09277395918367123,0.041875183673469124,0.20047249743610543,2.906462371761854
150000,5000,8469,0,0.23555862330594224,0.10024471999999855,0.3909,0.1034,0.09629559183673259,0.02774742857142856,0.3790022577959576,0.7385486653443217
150000,5000,8480,0,0.11013851780867956,0.09723271999999852,0.4092,0.1461,0.09696106122448682,0.05891795918367409,0.2248688616253421,2.9508370244036177
150000,5000,10327,0,0.1282860803181225,0.08312439999999907,0.3578,0.0971,0.09081983673469196,0.03762400000000039,0.5018303770108287,2.6889509693115086
150000,5000,8097,0,0.25691941628798975,0.0969215999999985,0.4112,0.1055,0.09875551020407952,0.015843020408163388,0.27758619796306855,-1.1969611091708088
150000,5000,6617,0,0.1393748685934736,0.09137319999999863,0.3746,0.1451,0.09046179591836497,0.047575428571429386,0.29931125352985516,1.7150035081613468
150000,5000,8378,0,0.17738572563229826,0.09715487999999846,0.3781,0.1273,0.09084269387754927,0.044917387755102484,0.2791568258983087,2.1235885425495225
150000,5000,7401,0,0.10402094227440684,0.09861799999999864,0.3956,0.1775,0.09453175510203853,0.06553706122448971,0.2577773150062821,2.393645993078402
150000,5000,8846,0,0.16921549616212095,0.09916791999999804,0.3966,0.1398,0.09641795918367087,0.04450930612244894,0.32595518057511996,1.55912147998343
150000,5000,10466,0,0.16409869010944156,0.09939871999999894,0.3918,0.1136,0.09398726530611995,0.04876269387755125,0.2730063354334164,3.3745386956478085
150000,5000,9566,0,0.09535130444303108,0.09318719999999893,0.376,0.143,0.09191077551020178,0.06201551020408143,0.3478075567281393,3.4490440639868742
150000,5000,6966,0,0.14515668955986305,0.09550511999999887,0.3902,0.1369,0.09392310204081379,0.04866334693877582,0.2864522911519249,2.1668990008531073
150000,5000,6091,0,0.1068920962937504,0.09798927999999853,0.3953,0.1644,0.09617510204081385,0.0619523265306129,0.32899340166368324,2.5181736863535806
150000,5000,8321,0,0.11861952590158309,0.09814503999999888,0.3872,0.165,0.09529134693877306,0.05936914285714295,0.37506630938858787,2.239032410703353
150000,5000,10865,0,0.15552709752124805,0.10129751999999892,0.3781,0.1052,0.09503232653061001,0.0530265306122456,0.461037371499014,4.598937035222279
150000,5000,7972,0,0.161096733894043,0.09983447999999867,0.4053,0.0974,0.09522432653061019,0.049038367346938096,0.19195531704981333,4.588310208036697
150000,5000,13789,0,0.32366685218706637,0.09625591999999879,0.3608,0.017,0.09105959183673272,0.007305142857142853,0.4780997001492942,3.3291609596494025
150000,5000,9739,0,0.15244843120953333,0.10309791999999886,0.3945,0.1285,0.0977906938775486,0.05385306122448919,0.4043143435148264,3.209167039957877
150000,5000,8496,0,0.16358063176894166,0.10006471999999798,0.4239,0.1418,0.09799012244897645,0.04586938775510198,0.12983781001184222,1.6427820461685276
150000,5000,5732,0,0.10943759783863993,0.09894143999999845,0.4291,0.1865,0.10044367346938474,0.05839991836734728,0.17771677841584507,1.4740490973100646
150000,5000,5517,0,0.052728021085281074,0.10406887999999842,0.4167,0.2387,0.10147289795918095,0.08581485714285764,0.3326018939779498,2.2353968996866653
150000,5000,14155,0,0.26069465933949076,0.10126799999999876,0.3835,0.0877,0.10014073469387548,0.01863183673469346,0.6215974838073504,-0.17684322989441073
150000,5000,8227,0,0.09142484512142246,0.09900231999999821,0.4133,0.1592,0.09629526530611983,0.06853706122448923,0.1598408927888481,3.3979309366457753
150000,5000,7243,0,0.11290646932250181,0.0974010399999987,0.382,0.1384,0.0963348571428549,0.05894114285714272,0.47489025818698166,3.320951910456979
150000,5000,8762,0,0.1513786718990331,0.09763991999999885,0.3787,0.149,0.09325297959183462,0.050677632653060786,0.377378780945435,1.9157170091310047
150000,5000,9098,0,0.18387689583979594,0.10524967999999858,0.3857,0.1,0.09794212244897726,0.04716873469387666,0.5035853740561226,4.068185225908012
150000,5000,5405,0,0.11142325502228245,0.09822895999999817,0.3806,0.1473,0.09581975510203844,0.06124726530612255,0.4679003626023268,3.156252435617777
150000,5000,6735,0,0.2496798531480755,0.10192247999999828,0.3903,0.118,0.09902783673469154,0.023362693877550834,0.5001257628867507,-0.41392496815817587
150000,5000,9256,0,0.1702093659033196,0.09253087999999898,0.3745,0.1276,0.0920687346938758,0.03915779591836768,0.3708001333180955,1.3703456343029592
150000,5000,6399,0,0.15471635131941575,0.09504175999999896,0.3909,0.1691,0.09576097959183445,0.043385306122449646,0.3565529825377325,0.5462130660568055
150000,5000,6455,0,0.3325513650073516,0.1033819999999984,0.4195,0.0002,0.10351746938775246,4.653061224489796e-05,0.3859285945856499,0.07511118058545968
150000,5000,9628,0,0.17470446481704072,0.09771911999999881,0.3774,0.1877,0.09666432653061,0.040641959183673984,0.5396684454024084,-0.11033434883555963
150000,5000,7755,0,0.18142917229389344,0.10555639999999837,0.3961,0.1482,0.0996048163265282,0.046667836734693546,0.46305837854901966,1.502266368778877
150000,5000,6504,0,0.27569647536255526,0.10159879999999852,0.4068,0.1242,0.09834906122448737,0.017020653061224356,0.30382350161201616,-1.4126276738842838
150000,5000,7306,0,0.1128487928301698,0.10257455999999811,0.4035,0.1528,0.10138244897958966,0.06216024489795989,0.4596806029824438,3.009096109337277
150000,5000,7484,0,0.14992894833769665,0.0987737599999984,0.3987,0.1827,0.09814710204081359,0.04788751020408294,0.3761277475602225,0.6372089406266597
150000,5000,7839,0,0.19427579599967415,0.10205559999999846,0.3962,0.1156,0.09671820408163023,0.04098644897959085,0.3424230703697697,2.1510171060141468
150000,5000,6474,0,0.16145647995890877,0.09374223999999802,0.4049,0.1739,0.09224514285714039,0.04311412244897967,0.07498629441918657,0.40454629686183347
150000,5000,8452,0,0.14946376575243026,0.10168047999999846,0.3983,0.1505,0.09900277551020198,0.05147248979591744,0.415449642335245,1.9467664874142208
150000,5000,10011,0,0.1512884407610171,0.09831143999999879,0.3968,0.0944,0.09778685714285483,0.04716040816326601,0.3805722556856583,4.5240867702315395
150000,5000,6739,0,0.10915368711928941,0.0945337599999984,0.3674,0.1631,0.09046253061224303,0.061392081632653625,0.3770168452213001,2.511062064142197
150000,5000,10518,0,0.18871474091898577,0.09962943999999839,0.3908,0.0956,0.0984878367346914,0.03750424489795944,0.47211649895039304,2.767843707957803
150000,5000,9502,0,0.17356023802146336,0.09740391999999849,0.3707,0.1004,0.09428171428571218,0.04290506122449036,0.5101477552082007,3.3420449392226033
150000,5000,7688,0,0.19568993354659814,0.10541375999999814,0.4158,0.1166,0.10326212244897696,0.038556163265305546,0.4118904846357651,1.759785671748359
150000,5000,9488,0,0.332203725794846,0.10248639999999845,0.3817,0.0997,0.09493387755101836,0.007813224489795984,0.41789709630499755,-2.3725451201580947
150000,5000,12036,0,0.16984214419802346,0.09730815999999881,0.3724,0.0858,0.09570702040816141,0.042399020408163554,0.5539144543281511,4.433848884184461
150000,5000,9543,0,0.18174945682574484,0.10691607999999829,0.4014,0.1331,0.10239893877550754,0.04565975510204036,0.522824585113795,1.9632444957045816
150000,5000,7328,0,0.16204272910585993,0.10122535999999849,0.3971,0.1409,0.09682179591836505,0.0491668571428571,0.3376240543690657,2.060212903270596
150000,5000,9536,0,0.15339666767893778,0.10073047999999835,0.4026,0.0928,0.10069118367346708,0.04718293877551006,0.4407151997999873,4.668810105972212
150000,5000,6513,0,0.17316803762574973,0.0993571199999987,0.4023,0.1608,0.09705657142856873,0.04299436734693828,0.2954742984111287,0.7234236672165261
150000,5000,10403,0,0.1363976220966474,0.10430759999999872,0.3965,0.1446,0.10027322448979312,0.05826334693877601,0.4865661076306586,2.9451352643298563
150000,5000,8247,0,0.10913663967162845,0.10297183999999832,0.4157,0.1779,0.10211061224489545,0.06330424489795883,0.3673996993227666,2.174226593839387
150000,5000,9208,0,0.2484768482950246,0.09839647999999826,0.3679,0.083,0.08857795918367158,0.029881959183673222,0.2874453253388872,2.238183224595939
150000,5000,8925,0,0.20256835056221634,0.09857359999999887,0.3798,0.0912,0.09658522448979359,0.034144489795918664,0.5096859311484288,2.4741637053680168
150000,5000,12037,0,0.2134224190328149,0.09892831999999839,0.3834,0.06899999999999999,0.09665755102040613,0.03159918367346958,0.47359168586504596,3.837858660640187
150000,5000,8841,0,0.19494203511101926,0.09597687999999878,0.393,0.0646,0.10051428571428338,0.028809061224489653,0.5336010128004233,3.640513185121334
150000,5000,10486,0,0.09721043816435793,0.10539767999999874,0.4063,0.1665,0.10203714285714029,0.071406204081633,0.45771043694889196,3.371291002759388
150000,5000,10630,0,0.1090103327546652,0.10062687999999866,0.3794,0.1661,0.09838653061224266,0.0633026938775512,0.5920170027495631,2.5882849575661746
150000,5000,10650,0,0.21973653609032595,0.10789255999999878,0.3945,0.1132,0.10139412244897733,0.03664326530612262,0.5542487377500344,1.6455171147255925
150000,5000,5243,0,0.08461856804939605,0.10628135999999813,0.4089,0.1976,0.09948065306122134,0.07991510204081598,0.32887059401872715,2.9715089128380368
150000,5000,7879,0,0.09378909352428288,0.09498295999999945,0.3891,0.1517,0.09352179591836482,0.06386612244898057,0.28069197157873843,3.2417510502794777
150000,5000,8276,0,0.33370459570048705,0.09423199999999869,0.3889,0.0001,0.09414930612244647,4e-06,0.30920641756967465,-1.1027964465679785
150000,5000,6449,0,0.1736701336763733,0.104909279999998,0.4158,0.1425,0.09892073469387497,0.048803346938775624,0.24049687878543619,1.9542325847824962
150000,5000,6470,0,0.2403505808934644,0.10298527999999862,0.4242,0.1047,0.10090587755101747,0.025240244897958782,0.23998759667577038,0.29182088196805356
150000,5000,7049,0,0.24520527357397914,0.09451999999999858,0.39,0.1075,0.09463722448979398,0.019951428571428106,0.3185347110273556,-0.6168206283735488
150000,5000,6344,0,0.15777479681538487,0.10244607999999909,0.3995,0.1257,0.10002604081632417,0.049023102040816384,0.4452393558419504,2.732330789207488
150000,5000,6446,0,0.16168387188197986,0.09799831999999839,0.4049,0.1458,0.09651085714285469,0.04492791836734834,0.24792231189720743,1.3915661175674479
150000,5000,7535,0,0.2673541166850023,0.09784111999999877,0.3842,0.1013,0.09717061224489562,0.015951510204081098,0.4868955543100755,-1.077311036558324
150000,5000,10526,0,0.14383022671715073,0.10201839999999852,0.3902,0.154,0.09619755102040575,0.05652628571428594,0.3821314582141321,2.3574254005144595
150000,5000,7138,0,0.20153466173610168,0.10077967999999862,0.3977,0.1063,0.09997665306122203,0.033967183673469035,0.46180080606164103,1.5770311564977597
150000,5000,8211,0,0.11784165828880722,0.09864783999999845,0.3988,0.1834,0.09616889795918142,0.05952938775510227,0.29369064145468193,1.6618012474588542
150000,5000,2995,0,0.040046826984052375,0.09625359999999876,0.411,0.2636,0.09515534693877309,0.08252693877550936,0.13571507684764364,1.473810177449316
150000,5000,7741,0,0.24656356919994848,0.10173679999999873,0.3923,0.1163,0.10029591836734493,0.022685714285715072,0.5319544094444962,-0.4618590716072202
150000,5000,10461,0,0.2421095527558016,0.10450399999999872,0.4248,0.0501,0.10486979591836484,0.022659346938775606,0.387651052519533,3.738505156786679
150000,5000,9057,0,0.1856398244314189,0.10114543999999887,0.3931,0.1582,0.09646424489795666,0.04247983673469419,0.3634160709519196,0.74212136235974
150000,5000,8299,0,0.16955956004463602,0.10213447999999806,0.4063,0.10759999999999997,0.09729363265305872,0.047746612244898734,0.26606623959753317,3.6113839864231356
150000,5000,8727,0,0.21296338510052082,0.10370679999999863,0.4099,0.156,0.09693224489795642,0.0376489795918366,0.21707272395672494,0.29650149939881953
150000,5000,4129,0,0.09042955631075722,0.09981679999999839,0.4136,0.2058,0.10026359183673175,0.06625869387755043,0.3145650428161123,1.6189637553082152
150000,5000,7384,0,0.17788768925666631,0.0960194399999985,0.4006,0.0998,0.09815820408163031,0.03587624489795929,0.3574189779276887,2.2307592741052833
150000,5000,6699,0,0.09622589704691853,0.09867399999999833,0.4169,0.1745,0.10026473469387422,0.06243714285714294,0.28311302409477884,2.206359279518861
150000,5000,8733,0,0.2774709561073566,0.0970202399999985,0.4022,0.0348,0.09474065306122237,0.015007346938775496,0.2019396037786702,3.385665033252866
150000,5000,13298,0,0.29317007742261325,0.10238495999999862,0.3702,0.0818,0.0933458775510187,0.018578693877550585,0.4742926469009699,0.06331945260470871
150000,5000,6167,0,0.08258333504356519,0.09822327999999848,0.3992,0.1879,0.09485118367346704,0.07162408163265262,0.2355410548229298,2.590013655387158
150000,5000,6646,0,0.06346803717904426,0.09524367999999844,0.4001,0.18,0.09381722448979342,0.07393346938775494,0.18434802510746162,3.074558806592526
150000,5000,8592,0,0.16159328391848538,0.10109927999999833,0.3987,0.1515,0.09640016326530353,0.0495413061224488,0.30420478907362253,1.700820506888025
150000,5000,2566,0,0.06540185523943454,0.0982264799999987,0.4399,0.2374,0.09672799999999715,0.07560563265306079,-0.055281883950918626,1.5621571246684187
150000,5000,10439,0,0.2180242204887478,0.10112399999999906,0.3737,0.1199,0.09598351020407975,0.03386040816326548,0.5513856883563932,0.9691426558471476
150000,5000,7703,0,0.1836784270631323,0.09673575999999809,0.3991,0.0952,0.09527355102040562,0.038153714285714506,0.25389006937221953,2.906489610320485
150000,5000,6399,0,0.12262940024158786,0.08950527999999851,0.3769,0.1258,0.08945804081632434,0.05044440816326575,0.23141030371959181,2.912389138667877
150000,5000,10819,0,0.1289592113273772,0.09846663999999859,0.3849,0.1363,0.096102857142855,0.05583967346938823,0.4338110211658893,3.055437426033959
150000,5000,7622,0,0.1764571823317681,0.10191991999999873,0.4059,0.1438,0.09910130612244633,0.04359053061224485,0.34304404116654563,1.3093281405448298
150000,5000,5963,0,0.06721532804439379,0.09838831999999868,0.3951,0.2322,0.09455338775509907,0.07743648979591818,0.2636396273793578,1.8084664346565051
150000,5000,10194,0,0.23055017832803726,0.09953655999999898,0.3946,0.1493,0.09800963265305868,0.02646865306122464,0.41239074393845493,-0.7535544269735593
150000,5000,5634,0,0.10507081251777861,0.09690711999999826,0.4113,0.1435,0.0937929795918338,0.06316530612244989,0.0785702235516949,3.555638229270205
150000,5000,8352,0,0.1301106618473108,0.09618207999999832,0.4029,0.1485,0.09619306122448722,0.05187697959183751,0.25439599715114175,2.0668682180293607
150000,5000,8634,0,0.2639958369645663,0.09966983999999836,0.389,0.1518,0.09422514285714041,0.021847102040816194,0.311384994221612,-1.3005386501603817
150000,5000,7989,0,0.15963293229031328,0.10447327999999825,0.4168,0.1569,0.10390244897958867,0.04751771428571596,0.42732916009421834,1.3049895502163518
150000,5000,9009,0,0.22734801784102066,0.10502631999999819,0.4036,0.1399,0.09835346938775275,0.033880897959183615,0.33546593213507114,0.3101956377225119
150000,5000,9290,0,0.27390186890273815,0.10092855999999871,0.3696,0.0581,0.09633624489795686,0.01871820408163268,0.6138116065017314,1.6160903537002873
150000,5000,6572,0,0.07803996186405115,0.10206047999999866,0.4214,0.1885,0.10190759183673206,0.07266048979591926,0.304953553550566,2.6602999385143025
150000,5000,7206,0,0.2845122085900661,0.09470023999999906,0.371,0.1259,0.08982775510203857,0.0156704489795914,0.3097198023062436,-1.6187307849197339
150000,5000,4715,0,0.07728551533022998,0.10271839999999806,0.4291,0.187,0.10146310204081341,0.07449722448979595,0.21671629635596956,2.87205238778443
150000,5000,8377,0,0.2576756201689844,0.10356383999999814,0.4004,0.0572,0.10073983673469121,0.02151420408163254,0.4652649842367004,2.497293854639747
150000,5000,9153,0,0.18567151447629582,0.09855407999999832,0.4059,0.1066,0.09796693877550793,0.037408489795918876,0.29716894544822625,2.091056693473146
150000,5000,5944,0,0.16264335967644605,0.10579999999999876,0.4079,0.1677,0.10144408163265056,0.05095404081632724,0.4176748631317288,1.321344017067615
150000,5000,5668,0,0.15578600765298267,0.10397447999999813,0.4391,0.1525,0.10340685714285427,0.04848408163265288,0.20098808276469488,1.5520421571621248
150000,5000,5410,0,0.08553104510921505,0.10105455999999835,0.4157,0.1609,0.09788840816326283,0.07237159183673558,0.2006712774206322,3.714156191614597
150000,5000,5859,0,0.1389614398688236,0.10552423999999798,0.4298,0.1506,0.10216032653060958,0.05738930612244935,0.23702452024500928,2.5870999835074375
150000,5000,5568,0,0.21155408605962644,0.10246599999999839,0.4249,0.0975,0.09959673469387444,0.03376734693877506,0.1829772986526253,2.0152778594624343
150000,5000,9866,0,0.3418587977217331,0.10283559999999868,0.3797,0.0192,0.09635877551020167,0.004516734693877535,0.5009959365028807,0.19378813722951377
150000,5000,7776,0,0.3352280983277254,0.1035179999999985,0.435,0.0003,0.10305763265305877,1.96734693877551e-05,0.22424501680018777,-1.459297473059887
150000,5000,9065,0,0.22302233093772927,0.10362055999999875,0.3917,0.1042,0.09903706122448758,0.03262179591836774,0.48562831313480315,1.4709450736830225
150000,5000,4533,0,0.19036746447621766,0.09986743999999845,0.41,0.1037,0.09727428571428322,0.03857608163265353,0.22982027875156727,2.435998233938779
150000,5000,5928,0,0.18018281141448822,0.1001358399999982,0.4117,0.1423,0.09962661224489505,0.039492653061224556,0.3075310113456226,0.8896539766804242
150000,5000,8130,0,0.16607892723862383,0.09562911999999846,0.3857,0.092,0.09444604081632425,0.04233224489795968,0.35480138607573974,3.8778995576931656
150000,5000,8040,0,0.09003085425663859,0.10062271999999886,0.3946,0.2085,0.09746775510203837,0.0705340408163266,0.38984957014266663,1.8869522138658346
150000,5000,7339,0,0.24738212486059774,0.09848751999999833,0.4135,0.0815,0.09725910204081364,0.021587346938775273,0.19625386498500372,0.6810718993482967
150000,5000,5655,0,0.09586087970822188,0.10187879999999844,0.4275,0.1919,0.10050799999999768,0.06760204081632565,0.19456798990687085,2.116056859219928
150000,5000,8274,0,0.18770807510243537,0.10145751999999843,0.4019,0.0992,0.09982555102040536,0.03895118367346972,0.41250978993862963,2.77389931537458
150000,5000,11488,0,0.15683736932208014,0.10350631999999836,0.3796,0.1039,0.098546775510202,0.052334693877551276,0.5967037163560573,4.592997925115056
150000,5000,8730,0,0.12239924787594925,0.09583503999999876,0.3774,0.1372,0.09300228571428394,0.05686400000000033,0.38039712571196943,3.1338026472165796
150000,5000,6411,0,0.1438575054766108,0.10243967999999831,0.4009,0.177,0.09857665306122206,0.0547693061224494,0.37154282078298434,1.4131542643383521
150000,5000,10853,0,0.1771879062133237,0.10135079999999859,0.3757,0.0972,0.09503395918367107,0.04664718367346862,0.48746036232723294,4.20243451991506
150000,5000,7769,0,0.14408049477025875,0.1002136799999984,0.4029,0.1065,0.09792359183673227,0.05202187755102188,0.3249012980870352,4.343829688087054
150000,5000,6097,0,0.2742624447716415,0.09076599999999889,0.3877,0.1024,0.09395077551020213,0.009438122448979656,0.31309982959836846,-2.1467196752673425
150000,5000,8105,0,0.34966213902513055,0.10296023999999836,0.3733,0.0426,0.09584261224489574,0.003380653061224502,0.5497073195163674,-2.346233014104732
150000,5000,10913,0,0.17874197936983016,0.09956119999999884,0.3572,0.1273,0.09177346938775303,0.04695991836734551,0.5526468997362073,2.386512130610795
150000,5000,8563,0,0.3092478561616916,0.10287311999999836,0.3953,0.1117,0.10002718367346712,0.008523428571428645,0.4889498470355723,-2.4071245355882045
150000,5000,8940,0,0.1361981957459535,0.11207847999999808,0.4168,0.1443,0.10638065306122214,0.06403608163265392,0.5249316031739808,3.6145956616711974
150000,5000,7691,0,0.10333204353596936,0.10214887999999896,0.3942,0.1629,0.09814465306122189,0.06788628571428654,0.4221497290812213,3.172265528137031
150000,5000,8917,0,0.09845297471961378,0.09992151999999864,0.3813,0.1519,0.09647183673469174,0.06754783673469426,0.48838548662555287,3.6300101070760036
150000,5000,8894,0,0.10011738524874225,0.10314623999999878,0.4008,0.1619,0.09758057142856905,0.07116416326530675,0.33175495754185946,3.546376835276724
150000,5000,9299,0,0.16486596251510588,0.09481935999999958,0.3633,0.1047,0.09056130612244716,0.0453974693877548,0.42708463035693583,3.444916795382914
150000,5000,6859,0,0.1837698284931336,0.0999887999999989,0.4177,0.0939,0.10060710204081352,0.03728097959183686,0.28900707084787336,2.845028594012948
150000,5000,8970,0,0.20627361996702642,0.09487439999999871,0.3931,0.0815,0.09288073469387581,0.03197371428571436,0.21377986156926135,2.7664313637651317
150000,5000,8162,0,0.19174732088249113,0.10019439999999889,0.4027,0.0769,0.09770906122448747,0.03819624489795937,0.3181378493431455,4.473473990310686
150000,5000,7234,0,0.2871059357987491,0.10782831999999805,0.4363,0.0331,0.10599853061224167,0.013448000000000042,0.32330978824056533,2.9779510200578705
150000,5000,11852,0,0.14773225363867049,0.09570807999999899,0.3706,0.138,0.09537608163265081,0.04676318367346915,0.5597434289960037,1.8948237376315844
150000,5000,6074,0,0.15516529712205274,0.09412399999999856,0.3991,0.1405,0.09216024489795685,0.04551567346938797,0.12584096535170286,1.6505414533789213
150000,5000,7651,0,0.210486186060168,0.0961759199999985,0.3845,0.1383,0.09280122448979361,0.032656163265305835,0.2971273257364207,0.21096533654868196
150000,5000,7273,0,0.060970141276577294,0.09517095999999811,0.4048,0.1963,0.09421951020407895,0.07424587755102072,0.1559725622820281,2.541732393693059
150000,5000,7607,0,0.1733312172015602,0.10427351999999876,0.4001,0.0992,0.1007875102040793,0.046143999999999685,0.470317284771487,3.961216357058497
150000,5000,6293,0,0.1492887171337658,0.09517439999999837,0.3933,0.1401,0.09281518367346715,0.04808228571428658,0.20907189452028005,1.9659603168762099
150000,5000,12142,0,0.19964321803058405,0.10485303999999873,0.37,0.141,0.09841093877550787,0.04149706122448872,0.7012237751282728,1.16457947888259
150000,5000,6374,0,0.09883250128691456,0.09808839999999865,0.3895,0.1871,0.09486032653060986,0.06602693877550973,0.33304959280504515,2.126118703087159
150000,5000,9093,0,0.16470774125216392,0.10034551999999877,0.377,0.1042,0.09724391836734496,0.046685469387755814,0.5693632366302794,3.6813803574593393
150000,5000,9609,0,0.17069739469233525,0.09843671999999885,0.378,0.0922,0.0927497959183658,0.04671208163265393,0.3630131555419109,4.639266862378395
150000,5000,11200,0,0.2106717635185512,0.09701335999999915,0.3764,0.0703,0.0925171428571406,0.03398351020408178,0.3699864385870659,4.254340764284064
150000,5000,6943,0,0.23356165510684646,0.1047621599999981,0.4123,0.1066,0.10174751020407875,0.028434448979591815,0.38619180992841323,0.7122363786642538
150000,5000,5729,0,0.23185335629639436,0.09674551999999804,0.415,0.099,0.09910808163264982,0.021547102040816238,0.2554352945159319,-0.09180365202887335
150000,5000,7366,0,0.13745270905902696,0.09846983999999818,0.4108,0.1637,0.09978065306122176,0.04956163265306174,0.3223885004703561,1.3035495844679033
150000,5000,6799,0,0.114807401911876,0.1002073599999983,0.4346,0.2033,0.10185151020407847,0.057284163265305756,0.18226617498591285,0.959812450630649
150000,5000,6712,0,0.10986662110952206,0.10391303999999815,0.4274,0.154,0.10343322448979322,0.06324710204081636,0.30782387285001256,3.072877610370006
150000,5000,12240,0,0.19171055026899897,0.09908103999999872,0.3828,0.0827,0.09506048979591622,0.03934489795918388,0.41159600756107917,4.132016647934532
150000,5000,7767,0,0.1372757449255657,0.10375327999999802,0.4278,0.1204,0.105439591836732,0.05197248979591709,0.38109872157445773,3.4146635373400156
150000,5000,4532,0,0.11097780603059637,0.095033679999999,0.4114,0.2005,0.09278661224489525,0.059308326530611785,0.03750537934025624,1.1899163533932349
150000,5000,8411,0,0.11632895485236505,0.09625751999999899,0.3755,0.1455,0.09362073469387532,0.05877159183673537,0.4278961548240722,2.9615799075192957
150000,5000,9712,0,0.1412402189525651,0.09852375999999895,0.3945,0.0993,0.09916506122448744,0.04910914285714386,0.4615001407452188,4.442522886907116
150000,5000,13428,0,0.36122183964080834,0.09110719999999892,0.3466,0.0005,0.08529853061224306,0.00020889795918367345,0.37498209816810074,2.111734839725223
150000,5000,6494,0,0.17140180489168677,0.0982919199999984,0.4085,0.1843,0.0981257142857117,0.040929061224490165,0.27833408519217145,-0.01927621181227595
150000,5000,6773,0,0.16204978463833797,0.10650087999999819,0.4308,0.1083,0.10497836734693612,0.04861648979591809,0.3353501336994218,3.696036219707632
150000,5000,6097,0,0.11960665272465998,0.09388487999999875,0.3886,0.1387,0.0908049795918344,0.056846204081633246,0.1710095622446122,3.0583145516721824
150000,5000,6851,0,0.1778049617519437,0.09498103999999916,0.4002,0.1475,0.09489395918367063,0.03771363265306092,0.2275503494091959,0.5316305149166314
150000,5000,9302,0,0.30207273424052317,0.10414255999999902,0.3849,0.1255,0.09689795918367095,0.014745469387755034,0.4677187321478082,-1.7329879919895943
150000,5000,7379,0,0.09020407656920326,0.10646167999999805,0.4221,0.1732,0.10456195918367098,0.07312661224489837,0.40159942110725777,3.262383840125067
150000,5000,8311,0,0.10065499312908455,0.09887143999999877,0.4037,0.1442,0.0978275102040788,0.06374816326530555,0.3130889150064548,3.586906317617903
150000,5000,3348,0,0.05648808435270347,0.09580111999999849,0.4228,0.2397,0.09445436734693606,0.07665877551020384,0.0024314368454308524,1.5841242568839349
150000,5000,9306,0,0.14607854981714752,0.09529711999999851,0.3786,0.1512,0.09415216326530385,0.04785599999999994,0.41743018448342123,1.528728100687919
150000,5000,6385,0,0.10251415229121574,0.10270807999999845,0.4199,0.159,0.101724734693875,0.06549134693877556,0.31198528131568826,3.092749710425411
150000,5000,5640,0,0.2105935481306883,0.10408735999999807,0.4019,0.1076,0.09603371428571138,0.03971330612244949,0.2576386441573105,2.3885400761563087
150000,5000,6259,0,0.13022149150522377,0.09713039999999834,0.4006,0.1787,0.09615804081632412,0.05333820408163287,0.27546080648862525,1.2335809659317474
150000,5000,7380,0,0.3427493835462949,0.09779599999999863,0.4063,0.0001,0.09568832653060985,5.0285714285714286e-05,0.20120971139290997,1.6826135782518057
150000,5000,8859,0,0.2725545352378198,0.10215807999999824,0.3839,0.0905,0.0969314285714259,0.0198642448979591,0.4799126918814578,-0.06154190020688544
150000,5000,7849,0,0.1477755063865943,0.10663567999999807,0.4095,0.1745,0.10097404081632382,0.05738016326530625,0.38288327907525166,1.7311536730142767
150000,5000,11442,0,0.18416267175783552,0.09910239999999876,0.3723,0.1138,0.09571281632652784,0.040841795918367535,0.5553029132285261,2.2219692942861204
150000,5000,11177,0,0.32067746422800325,0.09514519999999904,0.3486,0.0106,0.09257306122448819,0.005307428571428581,0.6943122068583865,4.425230597278827
